n_rows,n_positive,prevalence,roc_auc,average_precision,mcc,f1,recall,precision,specificity,balanced_accuracy,brier,log_loss,calibration_intercept,calibration_slope,ece_10,threshold,alerts_per_100_rows,tp,fp,tn,fn,design,experiment,test_athletes
3015,48,0.015920398009950248,0.5645643747893495,0.023535659425314163,0.019606367151482375,0.0379746835443038,0.3125,0.02021563342318059,0.7549713515335356,0.5337356757667677,0.01565415665436591,0.08129394085995423,-0.4031967489553669,0.8859456248793376,0.005633088166769492,0.017975793592546165,24.610281923714762,15,727,2240,33,corrected_last10,0,64;65;66;67;68;69;70;71;72;73
3015,48,0.015920398009950248,0.5835580271879564,0.025009983927937726,0.02039807571388366,0.04040404040404041,0.16666666666666666,0.022988505747126436,0.8854061341422312,0.526036400404449,0.015664216678985113,0.08217004420403824,-1.6190181058364015,0.5547271272982924,0.00735301608051401,0.019137316820386524,11.54228855721393,8,340,2627,40,corrected_last10,1,64;65;66;67;68;69;70;71;72;73
3015,48,0.015920398009950248,0.3946607122795191,0.012554539357307375,-0.004275137188066924,0.015748031496062992,0.020833333333333332,0.012658227848101266,0.9737108190091001,0.4972720761712167,0.015672477442805186,0.08189343557972566,-79.65727460432575,-18.022851928193706,0.007796270541361609,0.015656743208271776,2.6202321724709785,1,78,2889,47,corrected_last10,2,64;65;66;67;68;69;70;71;72;73
3015,48,0.015920398009950248,0.5734819121447029,0.02446558535138638,0.031571044424108116,0.045454545454545456,0.041666666666666664,0.05,0.9871924502864846,0.5144295584765757,0.01567317765272539,0.08204060948280678,0.6745595308592702,1.065905323657594,0.005996222859026674,0.0187539078655607,1.3266998341625207,2,38,2929,46,corrected_last10,3,64;65;66;67;68;69;70;71;72;73
3015,48,0.015920398009950248,0.5830805527468823,0.025286067473733503,0.0,0.0,0.0,0.0,1.0,0.5,0.01565834037794869,0.08147531243571199,6.289338952729853,2.6330437720165296,0.005338776604646201,0.024890570533758285,0.0,0,0,2967,48,corrected_last10,4,64;65;66;67;68;69;70;71;72;73
